"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
184,1992.5,54.83,37.58,"54.75 37.75",57.1666666666667,42.2666666666667,43.15,56.8583333333333,60.875,45.9583333333333,45.1916666666667,55.4833333333333,48.4166666666667,43.7,42.9666666666667,50.5333333333333,62.7166666666667,52.4333333333333,58.5333333333333,53.7666666666667,44.5916666666667,50.225,58.025,51.475,51.9,52.3416666666667,59.425,50.9583333333333,44.3333333333333,48.5666666666667,64.2916666666667,65.3666666666667,33.55,47.3,61.9583333333333,59.75,"54.75 37.75"
185,1992.5,54.83,37.58,"54.75 37.75",57.1666666666667,42.2666666666667,43.15,56.8583333333333,60.875,45.9583333333333,45.1916666666667,55.4833333333333,48.4166666666667,43.7,42.9666666666667,50.5333333333333,62.7166666666667,52.4333333333333,58.5333333333333,53.7666666666667,44.5916666666667,50.225,58.025,51.475,51.9,52.3416666666667,59.425,50.9583333333333,44.3333333333333,48.5666666666667,64.2916666666667,65.3666666666667,33.55,47.3,61.9583333333333,59.75,"54.75 37.75"
276,2004.5,45.37,127.53,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
278,2004.5,45.37,127.53,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
279,2004.5,45.37,127.53,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
281,2004.5,45.37,127.53,"45.25 127.75",55.075,64.725,64.4666666666667,45.6333333333333,48.0333333333333,62.0333333333333,57.9333333333333,51.8166666666667,68,59.3,45.9,52.2416666666667,60.7416666666667,39,61.5583333333333,46.2,57.85,58.9416666666667,53.9583333333333,57.9166666666667,53.2333333333333,37.9916666666667,49.8583333333333,50.8333333333333,54.2916666666667,38.5333333333333,62.7,73.3583333333333,54.05,55.7833333333333,75.0166666666667,60.7833333333333,"45.25 127.75"
295,2002,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
296,2002,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
297,2002,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
298,2002,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
299,2003,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
300,2003,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
301,2003,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
302,2003,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
303,2004,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
304,2004,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
305,2004,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
306,2004,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
307,2005,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
308,2005,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
309,2005,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
310,2005,34.98,-97.52,"34.75 -97.75",88.275,116.066666666667,66.9666666666667,65.2416666666667,103.466666666667,115.5,93.6333333333333,67.65,76.5083333333333,102.933333333333,80.6333333333333,84.575,64.8,73.5333333333333,94.4416666666667,58.1666666666667,82.6583333333333,68.55,81.4,56.7833333333333,62.9333333333333,95.825,67.3083333333333,89.4833333333333,67.2583333333333,51.7083333333333,64.7916666666667,83.4833333333333,68.75,109.858333333333,80.425,90.5583333333333,"34.75 -97.75"
332,2001,44.25,-122.17,"44.25 -122.25",164.041666666667,113.675,159.091666666667,126.075,161.6,142.658333333333,127.625,130.308333333333,143.141666666667,194.366666666667,246.766666666667,156.041666666667,176.483333333333,172.033333333333,127.641666666667,134.575,129.683333333333,161.716666666667,133.808333333333,139.675,172.458333333333,147.616666666667,154.575,137.75,178.091666666667,160.575,230.375,124.425,224.1,140.666666666667,181.441666666667,191.35,"44.25 -122.25"
333,2002,44.25,-122.17,"44.25 -122.25",164.041666666667,113.675,159.091666666667,126.075,161.6,142.658333333333,127.625,130.308333333333,143.141666666667,194.366666666667,246.766666666667,156.041666666667,176.483333333333,172.033333333333,127.641666666667,134.575,129.683333333333,161.716666666667,133.808333333333,139.675,172.458333333333,147.616666666667,154.575,137.75,178.091666666667,160.575,230.375,124.425,224.1,140.666666666667,181.441666666667,191.35,"44.25 -122.25"
334,2003,44.25,-122.17,"44.25 -122.25",164.041666666667,113.675,159.091666666667,126.075,161.6,142.658333333333,127.625,130.308333333333,143.141666666667,194.366666666667,246.766666666667,156.041666666667,176.483333333333,172.033333333333,127.641666666667,134.575,129.683333333333,161.716666666667,133.808333333333,139.675,172.458333333333,147.616666666667,154.575,137.75,178.091666666667,160.575,230.375,124.425,224.1,140.666666666667,181.441666666667,191.35,"44.25 -122.25"
708,1993,31.1,-97.33,"31.25 -97.25",90.65,64.3,49.05,62.2916666666667,74.6166666666667,101.175,90.0916666666667,70.4833333333333,72.5916666666667,51.6583333333333,68.3416666666667,105.141666666667,83.4583333333333,52.8083333333333,84.7083333333333,86.8833333333333,69.1666666666667,57.0333333333333,109.608333333333,60.0333333333333,63.55,100.041666666667,45.6,86.2583333333333,68.7916666666667,43.5083333333333,67.8083333333333,87.6583333333333,58.7083333333333,101.591666666667,93.8,68.4166666666667,"31.25 -97.25"
938,1996.5,49.42,-119.12,"49.25 -119.25",36.2916666666667,32.5083333333333,34.4416666666667,34.1666666666667,46.6583333333333,35.7666666666667,39.3416666666667,43.1916666666667,38.025,39.65,47.5333333333333,42.7166666666667,44.725,33.4833333333333,30.425,35.2083333333333,30.0333333333333,31.05,45.75,39.85,43.7583333333333,32.8583333333333,31.5833333333333,33.6,39.825,37.2583333333333,49.3333333333333,38.1833333333333,40.625,37.5083333333333,43.6666666666667,41.6416666666667,"49.25 -119.25"
939,1996.5,49.42,-119.12,"49.25 -119.25",36.2916666666667,32.5083333333333,34.4416666666667,34.1666666666667,46.6583333333333,35.7666666666667,39.3416666666667,43.1916666666667,38.025,39.65,47.5333333333333,42.7166666666667,44.725,33.4833333333333,30.425,35.2083333333333,30.0333333333333,31.05,45.75,39.85,43.7583333333333,32.8583333333333,31.5833333333333,33.6,39.825,37.2583333333333,49.3333333333333,38.1833333333333,40.625,37.5083333333333,43.6666666666667,41.6416666666667,"49.25 -119.25"
992,2004.5,44.6,-121.53,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
993,2004.5,44.58,-121.54,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
994,2004.5,44.56,-121.5,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
995,2004.5,44.56,-121.5,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
996,2004.5,44.57,-121.54,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
997,2004.5,44.57,-121.53,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
998,2004.5,44.6,-121.53,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
999,2004.5,44.58,-121.51,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
1000,2004.5,44.59,-121.53,"44.75 -121.75",125.408333333333,92.7166666666667,125.741666666667,90.6083333333333,128.025,113.458333333333,106.041666666667,104.775,118.391666666667,161.733333333333,217.691666666667,129.941666666667,156,135.783333333333,98.6666666666667,104.158333333333,99.375,125.9,101.616666666667,112.65,149.991666666667,120.683333333333,126.383333333333,113.2,139.558333333333,116.575,171.816666666667,92.7666666666667,159.558333333333,99.9916666666667,128.508333333333,144.191666666667,"44.75 -121.75"
