"Record_number","Study_midyear","Latitude","Longitude","Site.x","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Site.y"
2729,2002.5,35.02,135.79,"35.25 135.75",11.6,12.5916666666667,11.75,12.55,13.25,12.5666666666667,12.35,11.7,13.125,11.875,11.7916666666667,12.4416666666667,13.4833333333333,12.8333333333333,12.725,12.5,12.8083333333333,12.375,13.3833333333333,12.4833333333333,12.575,13.025,12.6666666666667,12.725,13.0333333333333,12.6166666666667,12.3833333333333,12.7833333333333,12.5416666666667,13.1,13.55,12.55,"35.25 135.75"
2730,2002.5,35.63,135.17,"35.75 135.25",14.325,15.3583333333333,14.4166666666667,15.3666666666667,16.1166666666667,15.2666666666667,15.125,14.3833333333333,15.6666666666667,14.425,14.4416666666667,15.3583333333333,16.2833333333333,15.6083333333333,15.4666666666667,15.2333333333333,15.5583333333333,15.125,16.2833333333333,15.3083333333333,15.3583333333333,15.925,15.4916666666667,15.4166666666667,15.9166666666667,15.3916666666667,15.1583333333333,15.6083333333333,15.225,15.7416666666667,16.1916666666667,15.2666666666667,"35.75 135.25"
2731,2002.5,35.62,135.18,"35.75 135.25",14.325,15.3583333333333,14.4166666666667,15.3666666666667,16.1166666666667,15.2666666666667,15.125,14.3833333333333,15.6666666666667,14.425,14.4416666666667,15.3583333333333,16.2833333333333,15.6083333333333,15.4666666666667,15.2333333333333,15.5583333333333,15.125,16.2833333333333,15.3083333333333,15.3583333333333,15.925,15.4916666666667,15.4166666666667,15.9166666666667,15.3916666666667,15.1583333333333,15.6083333333333,15.225,15.7416666666667,16.1916666666667,15.2666666666667,"35.75 135.25"
2732,2002.5,35.62,135.18,"35.75 135.25",14.325,15.3583333333333,14.4166666666667,15.3666666666667,16.1166666666667,15.2666666666667,15.125,14.3833333333333,15.6666666666667,14.425,14.4416666666667,15.3583333333333,16.2833333333333,15.6083333333333,15.4666666666667,15.2333333333333,15.5583333333333,15.125,16.2833333333333,15.3083333333333,15.3583333333333,15.925,15.4916666666667,15.4166666666667,15.9166666666667,15.3916666666667,15.1583333333333,15.6083333333333,15.225,15.7416666666667,16.1916666666667,15.2666666666667,"35.75 135.25"
2733,2002.5,35.96,138.47,"35.75 138.25",6.35,7.55,6.48333333333333,7.23333333333333,7.99166666666667,7.125,6.875,6.475,7.66666666666667,6.63333333333333,6.48333333333333,7.10833333333333,7.83333333333333,7.475,7.29166666666667,6.96666666666667,7.29166666666667,6.95,7.94166666666667,6.99166666666667,7.25,7.5,7.075,7.31666666666667,7.58333333333333,7.09166666666667,6.89166666666667,7.43333333333333,6.86666666666667,7.71666666666667,7.94166666666667,7.00833333333333,"35.75 138.25"
2743,2005.5,31.27,105.47,"31.25 105.25",15.6083333333333,16.45,15.7416666666667,15.7666666666667,16.5,16.125,15.7,15.9666666666667,16.65,16.3833333333333,15.8083333333333,16.6583333333333,17.2333333333333,16.7,16.5333333333333,17.025,17.1333333333333,16.7333333333333,16.6,16.4166666666667,17.475,17.3333333333333,16.5666666666667,16.8666666666667,16.5916666666667,16.5166666666667,16.45,17.5,16.7916666666667,17.5833333333333,17.4,17.1333333333333,"31.25 105.25"
2746,2003,52.95,-7.25,"52.75 -7.25",8.50833333333333,9.21666666666667,9.575,10.125,10.125,9.65,9.70833333333333,9.375,9.74166666666667,10.5583333333333,9.525,10.6166666666667,10.4166666666667,10.05,9.625,9.575,10.0833333333333,10.0083333333333,10.0166666666667,10.2416666666667,10.375,10.475,9.55833333333333,9.59166666666667,8.50833333333333,9.88333333333333,9.475,9.65,10.1583333333333,9.61666666666667,9.825,10.0833333333333,"52.75 -7.25"
2747,2003,52.95,-7.25,"52.75 -7.25",8.50833333333333,9.21666666666667,9.575,10.125,10.125,9.65,9.70833333333333,9.375,9.74166666666667,10.5583333333333,9.525,10.6166666666667,10.4166666666667,10.05,9.625,9.575,10.0833333333333,10.0083333333333,10.0166666666667,10.2416666666667,10.375,10.475,9.55833333333333,9.59166666666667,8.50833333333333,9.88333333333333,9.475,9.65,10.1583333333333,9.61666666666667,9.825,10.0833333333333,"52.75 -7.25"
2748,2003,52.95,-7.25,"52.75 -7.25",8.50833333333333,9.21666666666667,9.575,10.125,10.125,9.65,9.70833333333333,9.375,9.74166666666667,10.5583333333333,9.525,10.6166666666667,10.4166666666667,10.05,9.625,9.575,10.0833333333333,10.0083333333333,10.0166666666667,10.2416666666667,10.375,10.475,9.55833333333333,9.59166666666667,8.50833333333333,9.88333333333333,9.475,9.65,10.1583333333333,9.61666666666667,9.825,10.0833333333333,"52.75 -7.25"
2749,2003,52.95,-7.25,"52.75 -7.25",8.50833333333333,9.21666666666667,9.575,10.125,10.125,9.65,9.70833333333333,9.375,9.74166666666667,10.5583333333333,9.525,10.6166666666667,10.4166666666667,10.05,9.625,9.575,10.0833333333333,10.0083333333333,10.0166666666667,10.2416666666667,10.375,10.475,9.55833333333333,9.59166666666667,8.50833333333333,9.88333333333333,9.475,9.65,10.1583333333333,9.61666666666667,9.825,10.0833333333333,"52.75 -7.25"
2800,2004,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2801,2004,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2802,2004,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2803,2004,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2880,2003,42.4,128.1,"42.25 128.25",1.025,1.5,1.66666666666667,2.53333333333333,2.825,1.75,1.925,1.68333333333333,2.54166666666667,1.81666666666667,1.825,2.375,3.45833333333333,2.48333333333333,1.90833333333333,2.14166666666667,2.40833333333333,2.7,3.00833333333333,1.675,2.33333333333333,3.13333333333333,2.90833333333333,2.19166666666667,1.825,1.81666666666667,1.39166666666667,1.95,2.65833333333333,2.90833333333333,2.40833333333333,2.36666666666667,"42.25 128.25"
2963,1992.5,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2964,1992.5,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2966,1992.5,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
2967,1992.5,54.13,37.1,"54.25 37.25",4.69166666666667,2.88333333333333,4.975,6.76666666666667,5.95,5.925,5.61666666666667,4.475,4.35833333333333,6.225,4.59166666666667,4.875,4.80833333333333,6.19166666666667,6.175,5.66666666666667,6.03333333333333,5.04166666666667,5.65833333333333,5.775,4.96666666666667,6.73333333333333,6.95833333333333,6.025,6.55833333333333,6.10833333333333,5.7,6.29166666666667,6.34166666666667,7.08333333333333,6.275,6.20833333333333,"54.25 37.25"
3034,2002,47,11,"47.25 11.25",8.80833333333333,8.60833333333333,9.4,9.35,9.425,8.71666666666667,9.58333333333333,9.225,10.4333333333333,8.84166666666667,8.48333333333333,9.50833333333333,9.29166666666667,9.14166666666667,9.75833333333333,8.95,9.85833333333333,9.525,8.875,8.29166666666667,8.94166666666667,9.66666666666667,9.39166666666667,9.325,8.575,9.8,9.20833333333333,9.18333333333333,10.0333333333333,9.34166666666667,9.15,8.91666666666667,"47.25 11.25"
3136,1990.5,5,-61,"5.25 -60.75",18.5333333333333,18.3083333333333,18.0583333333333,17.6833333333333,18.5666666666667,17.7083333333333,16.65,17.1083333333333,17.2833333333333,18.6333333333333,18.175,18.7833333333333,19.375,18.4666666666667,18.8416666666667,18.55,18.2916666666667,18.3583333333333,18.1416666666667,18.1916666666667,18.1583333333333,18.0083333333333,17.7333333333333,18.275,18.2083333333333,17.6583333333333,17.65,17.9,18.2333333333333,18.5916666666667,18.4916666666667,18.3666666666667,"5.25 -60.75"
3137,1990.5,5,-61,"5.25 -60.75",18.5333333333333,18.3083333333333,18.0583333333333,17.6833333333333,18.5666666666667,17.7083333333333,16.65,17.1083333333333,17.2833333333333,18.6333333333333,18.175,18.7833333333333,19.375,18.4666666666667,18.8416666666667,18.55,18.2916666666667,18.3583333333333,18.1416666666667,18.1916666666667,18.1583333333333,18.0083333333333,17.7333333333333,18.275,18.2083333333333,17.6583333333333,17.65,17.9,18.2333333333333,18.5916666666667,18.4916666666667,18.3666666666667,"5.25 -60.75"
3138,1990.5,5,-61,"5.25 -60.75",18.5333333333333,18.3083333333333,18.0583333333333,17.6833333333333,18.5666666666667,17.7083333333333,16.65,17.1083333333333,17.2833333333333,18.6333333333333,18.175,18.7833333333333,19.375,18.4666666666667,18.8416666666667,18.55,18.2916666666667,18.3583333333333,18.1416666666667,18.1916666666667,18.1583333333333,18.0083333333333,17.7333333333333,18.275,18.2083333333333,17.6583333333333,17.65,17.9,18.2333333333333,18.5916666666667,18.4916666666667,18.3666666666667,"5.25 -60.75"
3238,1995,42.75,-76.02,"42.75 -76.25",7.15833333333333,7.49166666666667,6.96666666666667,6.34166666666667,8.28333333333333,8.2,6.24166666666667,6.29166666666667,6.475,7.05,6.49166666666667,6.45833333333333,9.00833333333333,8.08333333333333,6.975,8.00833333333333,7.775,6.33333333333333,6.71666666666667,7.34166666666667,7.78333333333333,6.78333333333333,6.725,5.99166666666667,6.86666666666667,6.925,8.25833333333333,6.575,5.8,6.46666666666667,7.48333333333333,7.275,"42.75 -76.25"
3239,1996,42.75,-76.02,"42.75 -76.25",7.15833333333333,7.49166666666667,6.96666666666667,6.34166666666667,8.28333333333333,8.2,6.24166666666667,6.29166666666667,6.475,7.05,6.49166666666667,6.45833333333333,9.00833333333333,8.08333333333333,6.975,8.00833333333333,7.775,6.33333333333333,6.71666666666667,7.34166666666667,7.78333333333333,6.78333333333333,6.725,5.99166666666667,6.86666666666667,6.925,8.25833333333333,6.575,5.8,6.46666666666667,7.48333333333333,7.275,"42.75 -76.25"
3539,2005,47.58055556,11.63916667,"47.75 11.75",7.625,7.35,8.14166666666667,8.68333333333333,8.53333333333333,7.44166666666667,8.78333333333333,8.13333333333333,9.5,8.09166666666667,7.03333333333333,8.5,8.43333333333333,8.35,9.175,8.20833333333333,9.11666666666667,8.88333333333333,8.08333333333333,7.75833333333333,8.5,8.85,8.65,8.51666666666667,7.44166666666667,9.175,8.425,7.8,9.23333333333333,8.93333333333333,8.64166666666667,8.50833333333333,"47.75 11.75"
3540,2006,47.58055556,11.63916667,"47.75 11.75",7.625,7.35,8.14166666666667,8.68333333333333,8.53333333333333,7.44166666666667,8.78333333333333,8.13333333333333,9.5,8.09166666666667,7.03333333333333,8.5,8.43333333333333,8.35,9.175,8.20833333333333,9.11666666666667,8.88333333333333,8.08333333333333,7.75833333333333,8.5,8.85,8.65,8.51666666666667,7.44166666666667,9.175,8.425,7.8,9.23333333333333,8.93333333333333,8.64166666666667,8.50833333333333,"47.75 11.75"
3541,2005,47.58055556,11.63916667,"47.75 11.75",7.625,7.35,8.14166666666667,8.68333333333333,8.53333333333333,7.44166666666667,8.78333333333333,8.13333333333333,9.5,8.09166666666667,7.03333333333333,8.5,8.43333333333333,8.35,9.175,8.20833333333333,9.11666666666667,8.88333333333333,8.08333333333333,7.75833333333333,8.5,8.85,8.65,8.51666666666667,7.44166666666667,9.175,8.425,7.8,9.23333333333333,8.93333333333333,8.64166666666667,8.50833333333333,"47.75 11.75"
3542,2006,47.58055556,11.63916667,"47.75 11.75",7.625,7.35,8.14166666666667,8.68333333333333,8.53333333333333,7.44166666666667,8.78333333333333,8.13333333333333,9.5,8.09166666666667,7.03333333333333,8.5,8.43333333333333,8.35,9.175,8.20833333333333,9.11666666666667,8.88333333333333,8.08333333333333,7.75833333333333,8.5,8.85,8.65,8.51666666666667,7.44166666666667,9.175,8.425,7.8,9.23333333333333,8.93333333333333,8.64166666666667,8.50833333333333,"47.75 11.75"
3543,2004,24.53333333,101.0166667,"24.75 101.25",15.8416666666667,16.35,16.625,16.1583333333333,15.8666666666667,16.2583333333333,15.45,16.05,16.5416666666667,16.4833333333333,16.275,16.0833333333333,17.1083333333333,17.0833333333333,16.1583333333333,16.55,16.5833333333333,16.6666666666667,15.9833333333333,16.8166666666667,16.5333333333333,15.8833333333333,16.1416666666667,17.15,17.3333333333333,16.3583333333333,17.2166666666667,16.6833333333333,17.2,16.8083333333333,16.5416666666667,16.575,"24.75 101.25"
3551,2005,24.53333333,101.0166667,"24.75 101.25",15.8416666666667,16.35,16.625,16.1583333333333,15.8666666666667,16.2583333333333,15.45,16.05,16.5416666666667,16.4833333333333,16.275,16.0833333333333,17.1083333333333,17.0833333333333,16.1583333333333,16.55,16.5833333333333,16.6666666666667,15.9833333333333,16.8166666666667,16.5333333333333,15.8833333333333,16.1416666666667,17.15,17.3333333333333,16.3583333333333,17.2166666666667,16.6833333333333,17.2,16.8083333333333,16.5416666666667,16.575,"24.75 101.25"
3559,2006,24.53333333,101.0166667,"24.75 101.25",15.8416666666667,16.35,16.625,16.1583333333333,15.8666666666667,16.2583333333333,15.45,16.05,16.5416666666667,16.4833333333333,16.275,16.0833333333333,17.1083333333333,17.0833333333333,16.1583333333333,16.55,16.5833333333333,16.6666666666667,15.9833333333333,16.8166666666667,16.5333333333333,15.8833333333333,16.1416666666667,17.15,17.3333333333333,16.3583333333333,17.2166666666667,16.6833333333333,17.2,16.8083333333333,16.5416666666667,16.575,"24.75 101.25"
3952,2006,35.08902778,-111.7620361,"35.25 -111.75",6.68333333333333,6.04166666666667,6.50833333333333,6.73333333333333,5.89166666666667,5.76666666666667,5.71666666666667,5.83333333333333,6.55,6.88333333333333,7.3,6.54166666666667,5.975,6.95,7.54166666666667,6.725,6.21666666666667,7.05833333333333,6.975,7.625,7.43333333333333,7.44166666666667,6.66666666666667,6.79166666666667,6.59166666666667,6.6,7.7,6.83333333333333,8.625,9.275,8.3,8.475,"35.25 -111.75"
